Unicode,Image,X,Y,Block ID,Char ID,Width,Height
U+6839,100241706_00007_2,435,3033,B0001,C0142,127,108
U+306A,100241706_00007_2,453,3152,B0001,C0143,79,104
U+308A,100241706_00007_2,464,3256,B0001,C0144,56,113
U+25B2,100241706_00007_2,191,925,B0001,C0145,108,48
U+6C41,100241706_00007_2,179,1057,B0001,C0146,143,181
U+3057,100241706_00007_2,187,1443,B0001,C0147,111,124
U+308B,100241706_00007_2,221,1569,B0001,C0148,41,84
U+306F,100241706_00007_2,191,1655,B0001,C0149,85,67
U+3064,100241706_00007_2,184,1741,B0001,C0150,96,75
U+3051,100241706_00007_2,193,1816,B0001,C0151,100,105
U+306A,100241706_00007_2,197,1928,B0001,C0152,93,103
U+308B,100241706_00007_2,207,2023,B0001,C0153,48,61
U+3079,100241706_00007_2,176,2083,B0001,C0154,121,63
U+3057,100241706_00007_2,232,2133,B0001,C0155,16,123
U+3081,100241706_00007_2,191,2283,B0001,C0156,99,108
U+3057,100241706_00007_2,229,2388,B0001,C0157,21,113
U+306E,100241706_00007_2,192,2493,B0001,C0158,115,121
U+304B,100241706_00007_2,183,2619,B0001,C0159,117,84
U+305F,100241706_00007_2,204,2697,B0001,C0160,68,80
U+306F,100241706_00007_2,195,2803,B0001,C0161,87,65
U+3089,100241706_00007_2,219,2872,B0001,C0162,39,107
U+306B,100241706_00007_2,176,2979,B0001,C0163,121,80
U+4ED8,100241706_00007_2,200,3087,B0001,C0164,77,141
U+3066,100241706_00007_2,215,3231,B0001,C0165,40,104
U+98DF,100241706_00007_2,177,3344,B0001,C0166,129,148
U+3075,100241706_00007_2,183,3493,B0001,C0167,104,103
U+3086,100241706_00008_1,2019,968,B0001,C0001,93,99
U+3078,100241706_00008_1,2010,1070,B0001,C0002,123,44
U+3064,100241706_00008_1,2025,1128,B0001,C0003,93,140
U+3051,100241706_00008_1,2029,1271,B0001,C0004,91,109
U+304A,100241706_00008_1,2023,1382,B0001,C0005,93,105
U+306E,100241706_00008_1,2034,1507,B0001,C0006,75,83
U+5B57,100241706_00008_1,2029,1591,B0001,C0007,83,136
U+3092,100241706_00008_1,2019,1728,B0001,C0008,101,120
U+305D,100241706_00008_1,2037,1860,B0001,C0009,68,103
U+3078,100241706_00008_1,2011,1970,B0001,C0010,117,61
U+3066,100241706_00008_1,2042,2032,B0001,C0011,43,155
U+304A,100241706_00008_1,2029,2202,B0001,C0012,84,85
U+3064,100241706_00008_1,2011,2288,B0001,C0013,100,79
U+3051,100241706_00008_1,2027,2372,B0001,C0014,81,107
U+304B,100241706_00008_1,2041,2488,B0001,C0015,45,72
U+53C8,100241706_00008_1,1997,2579,B0001,C0016,151,99
U+3051,100241706_00008_1,1787,978,B0001,C0017,100,124
U+306E,100241706_00008_1,1787,1135,B0001,C0018,87,83
U+5B57,100241706_00008_1,1779,1224,B0001,C0019,103,135
U+3057,100241706_00008_1,1785,1379,B0001,C0020,92,121
U+308B,100241706_00008_1,1813,1502,B0001,C0021,39,75
U+306A,100241706_00008_1,1786,1591,B0001,C0022,81,100
U+308A,100241706_00008_1,1799,1692,B0001,C0023,55,105
U+25B2,100241706_00008_1,1548,928,B0001,C0024,93,44
U+83DC,100241706_00008_1,1520,1032,B0001,C0025,155,189
U+3055,100241706_00008_1,1544,1330,B0001,C0026,67,119
U+3044,100241706_00008_1,1531,1454,B0001,C0027,113,87
U+306F,100241706_00008_1,1539,1542,B0001,C0028,88,80
U+305D,100241706_00008_1,1554,1642,B0001,C0029,76,100
U+3078,100241706_00008_1,1535,1748,B0001,C0030,113,55
U+3066,100241706_00008_1,1547,1812,B0001,C0031,97,96
U+98DF,100241706_00008_1,1532,1916,B0001,C0032,133,151
U+3075,100241706_00008_1,1530,2071,B0001,C0033,103,96
U+3086,100241706_00008_1,1535,2168,B0001,C0034,96,89
U+3078,100241706_00008_1,1522,2267,B0001,C0035,123,63
U+306B,100241706_00008_1,1536,2343,B0001,C0036,99,87
U+3055,100241706_00008_1,1547,2452,B0001,C0037,68,92
U+3078,100241706_00008_1,1527,2555,B0001,C0038,131,57
U+306A,100241706_00008_1,1547,2610,B0001,C0039,95,96
U+308B,100241706_00008_1,1562,2682,B0001,C0040,55,79
U+3079,100241706_00008_1,1530,2766,B0001,C0041,129,55
U+3057,100241706_00008_1,1579,2816,B0001,C0042,19,140
U+305D,100241706_00008_1,1555,2969,B0001,C0043,83,104
U+3068,100241706_00008_1,1563,3074,B0001,C0044,68,95
U+3055,100241706_00008_1,1547,3177,B0001,C0045,79,85
U+3068,100241706_00008_1,1560,3270,B0001,C0046,68,92
U+901A,100241706_00008_1,1522,3370,B0001,C0047,133,109
U+305A,100241706_00008_1,1539,3487,B0001,C0048,109,88
U+25B2,100241706_00008_1,1302,928,B0001,C0049,92,43
U+9999,100241706_00008_1,1284,1038,B0001,C0050,147,153
U+7269,100241706_00008_1,1276,1210,B0001,C0051,131,125
U+306F,100241706_00008_1,1300,1367,B0001,C0052,80,52
U+306B,100241706_00008_1,1282,1519,B0001,C0053,113,97
U+307B,100241706_00008_1,1300,1622,B0001,C0054,100,136
U+3075,100241706_00008_1,1286,1764,B0001,C0055,105,93
U+6545,100241706_00008_1,1295,1868,B0001,C0056,116,116
U+306B,100241706_00008_1,1315,1995,B0001,C0057,59,113
U+304B,100241706_00008_1,1295,2122,B0001,C0058,104,93
U+3075,100241706_00008_1,1284,2216,B0001,C0059,96,107
U+3031,100241706_00008_1,1319,2268,B0001,C0060,83,263
U+306A,100241706_00008_1,1306,2547,B0001,C0061,89,112
U+308B,100241706_00008_1,1320,2642,B0001,C0062,44,83
U+3079,100241706_00008_1,1278,2734,B0001,C0063,129,85
U+3057,100241706_00008_1,1324,2810,B0001,C0064,31,325
U+25B2,100241706_00008_1,1056,929,B0001,C0065,96,39
U+7230,100241706_00008_1,1055,1047,B0001,C0066,103,161
U+306B,100241706_00008_1,1042,1215,B0001,C0067,105,93
U+81B3,100241706_00008_1,1038,1334,B0001,C0068,121,152
U+306B,100241706_00008_1,1063,1487,B0001,C0069,71,104
U+306A,100241706_00008_1,1064,1607,B0001,C0070,80,112
U+3089,100241706_00008_1,1084,1720,B0001,C0071,33,93
U+3076,100241706_00008_1,1038,1831,B0001,C0072,108,92
U+6240,100241706_00008_1,1039,1939,B0001,C0073,112,128
U+306E,100241706_00008_1,1059,2087,B0001,C0074,79,76
U+5177,100241706_00008_1,1039,2179,B0001,C0075,107,165
U+306B,100241706_00008_1,1040,2343,B0001,C0076,108,95
U+3088,100241706_00008_1,1070,2446,B0001,C0077,61,96
U+308A,100241706_00008_1,1075,2551,B0001,C0078,43,101
U+3066,100241706_00008_1,1044,2648,B0001,C0079,95,100
U+98DF,100241706_00008_1,1046,2763,B0001,C0080,128,139
U+985E,100241706_00008_1,1022,2909,B0001,C0081,133,136
U+306E,100241706_00008_1,1062,3058,B0001,C0082,76,69
U+60E3,100241706_00008_1,1038,3146,B0001,C0083,117,132
U+540D,100241706_00008_1,1036,3281,B0001,C0084,105,100
U+3068,100241706_00008_1,1076,3382,B0001,C0085,51,73
U+3059,100241706_00008_1,1035,3459,B0001,C0086,104,95
U+308B,100241706_00008_1,1070,3543,B0001,C0087,52,68
U+3082,100241706_00008_1,842,1052,B0001,C0088,55,168
U+306E,100241706_00008_1,818,1220,B0001,C0089,107,133
U+306A,100241706_00008_1,842,1360,B0001,C0090,63,143
U+308A,100241706_00008_1,843,1508,B0001,C0091,51,155
U+5E73,100241706_00008_1,787,1854,B0001,C0092,136,124
U+576A,100241706_00008_1,792,2044,B0001,C0093,155,148
U+732A,100241706_00008_1,792,2246,B0001,C0094,137,143
U+53E3,100241706_00008_1,830,2418,B0001,C0095,65,60
U+9C60,100241706_00008_1,790,2551,B0001,C0096,156,160
U+662F,100241706_00008_1,565,968,B0001,C0097,129,151
U+306F,100241706_00008_1,577,1127,B0001,C0098,88,63
U+5BB6,100241706_00008_1,573,1186,B0001,C0099,97,127
U+5177,100241706_00008_1,553,1314,B0001,C0100,119,131
U+306E,100241706_00008_1,577,1456,B0001,C0101,81,77
U+8003,100241706_00008_1,564,1540,B0001,C0102,101,156
U+306B,100241706_00008_1,560,1698,B0001,C0103,103,97
U+3044,100241706_00008_1,569,1814,B0001,C0104,89,69
U+3075,100241706_00008_1,559,1884,B0001,C0105,97,88
U+306A,100241706_00008_1,575,1980,B0001,C0106,85,104
U+308C,100241706_00008_1,571,2091,B0001,C0107,85,116
U+3069,100241706_00008_1,584,2230,B0001,C0108,76,93
U+3082,100241706_00008_1,583,2327,B0001,C0109,85,120
U+98DF,100241706_00008_1,560,2463,B0001,C0110,115,140
U+306B,100241706_00008_1,560,2606,B0001,C0111,100,99
U+306A,100241706_00008_1,577,2718,B0001,C0112,67,127
U+3089,100241706_00008_1,581,2847,B0001,C0113,43,105
U+3076,100241706_00008_1,548,2959,B0001,C0114,107,92
U+6545,100241706_00008_1,548,3074,B0001,C0115,140,117
U+5148,100241706_00008_1,553,3195,B0001,C0116,112,128
U+8003,100241706_00008_1,545,3323,B0001,C0117,112,147
U+3092,100241706_00008_1,555,3486,B0001,C0118,91,109
U+3053,100241706_00008_1,341,974,B0001,C0119,80,123
U+309D,100241706_00008_1,379,1098,B0001,C0120,21,43
U+306B,100241706_00008_1,319,1147,B0001,C0121,101,100
U+89E3,100241706_00008_1,321,1263,B0001,C0122,125,200
U+25B2,100241706_00008_2,1887,947,B0001,C0001,96,45
U+958B,100241706_00008_2,1889,1032,B0001,C0002,109,144
U+3072,100241706_00008_2,1889,1360,B0001,C0003,107,119
U+3089,100241706_00008_2,1923,1480,B0001,C0004,32,89
U+304F,100241706_00008_2,1902,1575,B0001,C0005,49,115
U+306E,100241706_00008_2,1891,1721,B0001,C0006,77,63
U+7565,100241706_00008_2,1881,1813,B0001,C0007,121,121
U+3072,100241706_00008_2,1894,1972,B0001,C0008,93,84
U+3089,100241706_00008_2,1921,2057,B0001,C0009,40,97
U+306A,100241706_00008_2,1905,2156,B0001,C0010,64,135
U+308B,100241706_00008_2,1919,2299,B0001,C0011,43,76
U+3079,100241706_00008_2,1877,2380,B0001,C0012,125,61
U+3057,100241706_00008_2,1926,2456,B0001,C0013,28,335
U+25B2,100241706_00008_2,1648,955,B0001,C0014,95,44
U+857E,100241706_00008_2,1626,1013,B0001,C0015,167,165
U+3064,100241706_00008_2,1660,1360,B0001,C0016,93,91
U+307C,100241706_00008_2,1663,1455,B0001,C0017,117,125
U+3080,100241706_00008_2,1664,1587,B0001,C0018,96,113
U+306E,100241706_00008_2,1670,1708,B0001,C0019,76,79
U+7565,100241706_00008_2,1654,1807,B0001,C0020,121,116
U+3064,100241706_00008_2,1654,1963,B0001,C0021,103,91
U+307C,100241706_00008_2,1664,2053,B0001,C0022,105,109
U+306A,100241706_00008_2,1672,2176,B0001,C0023,93,120
U+308B,100241706_00008_2,1690,2297,B0001,C0024,36,84
U+3079,100241706_00008_2,1640,2383,B0001,C0025,129,72
U+3057,100241706_00008_2,1688,2459,B0001,C0026,33,332
U+6709,100241706_00008_2,1399,943,B0001,C0027,116,145
U+6765,100241706_00008_2,1400,1083,B0001,C0028,108,152
U+308A,100241706_00008_2,1426,1239,B0001,C0029,59,92
U+7528,100241706_00008_2,1414,1340,B0001,C0030,91,135
U+3086,100241706_00008_2,1412,1468,B0001,C0031,93,105
U+308B,100241706_00008_2,1443,1575,B0001,C0032,37,76
U+6587,100241706_00008_2,1402,1669,B0001,C0033,116,124
U+5B57,100241706_00008_2,1428,1795,B0001,C0034,75,135
U+306E,100241706_00008_2,1420,1952,B0001,C0035,69,73
U+576A,100241706_00008_2,1388,2049,B0001,C0036,133,133
U+306F,100241706_00008_2,1434,2176,B0001,C0037,56,129
U+5730,100241706_00008_2,1403,2313,B0001,C0038,115,117
U+576A,100241706_00008_2,1395,2443,B0001,C0039,139,143
U+306E,100241706_00008_2,1424,2601,B0001,C0040,80,65
U+9810,100241706_00008_2,1406,2696,B0001,C0041,119,136
U+308B,100241706_00008_2,1452,2835,B0001,C0042,37,67
U+6240,100241706_00008_2,1408,2925,B0001,C0043,109,107
U+3086,100241706_00008_2,1420,3033,B0001,C0044,88,97
U+3078,100241706_00008_2,1394,3132,B0001,C0045,136,63
U+571F,100241706_00008_2,1395,3192,B0001,C0046,133,83
U+3078,100241706_00008_2,1416,3296,B0001,C0047,97,136
U+3093,100241706_00008_2,1400,3432,B0001,C0048,147,84
U+4E5F,100241706_00008_2,1416,3547,B0001,C0049,132,68
U+81B3,100241706_00008_2,1164,940,B0001,C0050,131,153
U+90E8,100241706_00008_2,1156,1095,B0001,C0051,139,153
U+306B,100241706_00008_2,1192,1252,B0001,C0052,59,104
U+306F,100241706_00008_2,1171,1357,B0001,C0053,89,67
U+3042,100241706_00008_2,1188,1437,B0001,C0054,84,99
U+3084,100241706_00008_2,1176,1536,B0001,C0055,97,113
U+307E,100241706_00008_2,1200,1645,B0001,C0056,47,115
U+308A,100241706_00008_2,1191,1761,B0001,C0057,60,121
U+306A,100241706_00008_2,1182,1889,B0001,C0058,93,101
U+308B,100241706_00008_2,1198,1984,B0001,C0059,45,68
U+304B,100241706_00008_2,1194,2061,B0001,C0060,49,68
U+25B2,100241706_00008_2,924,940,B0001,C0061,108,47
U+3057,100241706_00008_2,934,1043,B0001,C0062,97,123
U+3070,100241706_00008_2,930,1168,B0001,C0063,96,103
U+3089,100241706_00008_2,955,1272,B0001,C0064,49,117
U+304F,100241706_00008_2,952,1384,B0001,C0065,43,133
U+98DF,100241706_00008_2,928,1524,B0001,C0066,125,141
U+985E,100241706_00008_2,914,1665,B0001,C0067,116,144
U+3092,100241706_00008_2,934,1819,B0001,C0068,85,113
U+3055,100241706_00008_2,940,1943,B0001,C0069,69,96
U+3057,100241706_00008_2,972,2040,B0001,C0070,23,128
U+7F6E,100241706_00008_2,935,2163,B0001,C0071,97,159
U+3066,100241706_00008_2,947,2323,B0001,C0072,53,141
U+5BB6,100241706_00008_2,938,2465,B0001,C0073,101,140
U+5177,100241706_00008_2,932,2605,B0001,C0074,99,167
U+306E,100241706_00008_2,939,2772,B0001,C0075,85,71
U+8003,100241706_00008_2,927,2848,B0001,C0076,105,153
U+3092,100241706_00008_2,924,2997,B0001,C0077,115,99
U+3068,100241706_00008_2,950,3092,B0001,C0078,67,68
U+304F,100241706_00008_2,948,3164,B0001,C0079,56,128
U+3080,100241706_00008_2,692,999,B0001,C0080,113,127
U+304B,100241706_00008_2,686,1127,B0001,C0081,109,89
U+3057,100241706_00008_2,732,1212,B0001,C0082,24,161
U+5927,100241706_00008_2,698,1380,B0001,C0083,103,119
U+548C,100241706_00008_2,670,1511,B0001,C0084,136,125
U+56FD,100241706_00008_2,694,1632,B0001,C0085,100,135
U+306B,100241706_00008_2,715,1767,B0001,C0086,59,91
U+548C,100241706_00008_2,675,1879,B0001,C0087,128,123
U+6C17,100241706_00008_2,714,2000,B0001,C0088,99,140
U+306E,100241706_00008_2,704,2149,B0001,C0089,80,71
U+68DF,100241706_00008_2,672,2229,B0001,C0090,153,143
U+6625,100241706_00008_2,680,2365,B0001,C0091,144,148
U+3068,100241706_00008_2,715,2512,B0001,C0092,64,92
U+3044,100241706_00008_2,708,2613,B0001,C0093,76,69
U+3075,100241706_00008_2,682,2687,B0001,C0094,108,79
U+4EBA,100241706_00008_2,686,2765,B0001,C0095,136,85
U+3042,100241706_00008_2,707,2851,B0001,C0096,77,84
U+308A,100241706_00008_2,726,2939,B0001,C0097,44,88
U+4F55,100241706_00008_2,687,3041,B0001,C0098,131,109
U+308C,100241706_00008_2,711,3121,B0001,C0099,87,101
U+306E,100241706_00008_2,707,3231,B0001,C0100,83,69
U+4E8B,100241706_00008_2,712,3301,B0001,C0101,77,111
U+306B,100241706_00008_2,691,3432,B0001,C0102,108,79
U+3082,100241706_00008_2,707,3528,B0001,C0103,68,103
U+624D,100241706_00008_2,445,987,B0001,C0104,95,123
U+80FD,100241706_00008_2,427,1113,B0001,C0105,133,125
U+3042,100241706_00008_2,464,1237,B0001,C0106,84,87
U+308B,100241706_00008_2,473,1309,B0001,C0107,49,75
U+8005,100241706_00008_2,443,1392,B0001,C0108,113,144
U+306B,100241706_00008_2,469,1537,B0001,C0109,52,84
U+3066,100241706_00008_2,443,1623,B0001,C0110,93,91
U+571F,100241706_00008_2,431,1728,B0001,C0111,123,89
U+306B,100241706_00008_2,448,1831,B0001,C0112,93,87
U+3066,100241706_00008_2,453,1920,B0001,C0113,84,88
U+633D,100241706_00008_2,437,2025,B0001,C0114,144,121
U+7269,100241706_00008_2,444,2145,B0001,C0115,120,115
U+5668,100241706_00008_2,436,2280,B0001,C0116,131,119
U+4F5C,100241706_00008_2,448,2413,B0001,C0117,124,121
U+308B,100241706_00008_2,479,2524,B0001,C0118,47,65
U+3088,100241706_00008_2,483,2613,B0001,C0119,44,85
U+308A,100241706_00008_2,476,2700,B0001,C0120,52,113
U+8003,100241706_00008_2,447,2815,B0001,C0121,121,155
U+4ED8,100241706_00008_2,463,2967,B0001,C0122,88,128
U+3066,100241706_00008_2,447,3097,B0001,C0123,96,88
U+633D,100241706_00008_2,439,3215,B0001,C0124,137,120
U+53F0,100241706_00008_2,444,3343,B0001,C0125,128,183
U+3092,100241706_00008_2,460,3535,B0001,C0126,115,99
U+3088,100241706_00008_2,232,987,B0001,C0127,51,91
U+3053,100241706_00008_2,207,1089,B0001,C0128,77,125
U+306B,100241706_00008_2,193,1216,B0001,C0129,103,96
U+7528,100241706_00008_2,199,1319,B0001,C0130,87,139
U+3072,100241706_00008_2,195,1459,B0001,C0131,108,93
U+8272,100241706_00008_2,201,1556,B0001,C0132,97,152
U+3005,100241706_00008_2,232,1719,B0001,C0133,36,69
U+306E,100241706_00008_2,209,1793,B0001,C0134,77,71
U+5805,100241706_00008_2,201,1889,B0001,C0135,101,123
U+6728,100241706_00008_2,192,2012,B0001,C0136,111,131
U+3092,100241706_00008_2,197,2147,B0001,C0137,112,113
U+3082,100241706_00008_2,221,2252,B0001,C0138,52,119
U+3063,100241706_00008_2,203,2375,B0001,C0139,89,67
U+3066,100241706_00008_2,211,2443,B0001,C0140,55,121
U+3046,100241706_00008_2,216,2559,B0001,C0141,55,109
U+3064,100241706_00008_2,189,2665,B0001,C0142,107,93
U+308F,100241706_00008_2,219,2760,B0001,C0143,47,120
U+3092,100241706_00008_2,193,2883,B0001,C0144,105,107
U+633D,100241706_00008_2,183,2989,B0001,C0145,137,113
U+51FA,100241706_00008_2,213,3120,B0001,C0146,95,85
U+3059,100241706_00008_2,219,3215,B0001,C0147,75,108
U+5DE5,100241706_00008_2,212,3337,B0001,C0148,97,69
U+592B,100241706_00008_2,187,3412,B0001,C0149,140,124
U+3092,100241706_00008_2,205,3531,B0001,C0150,96,97
U+306A,100241706_00009_1,2042,976,B0001,C0001,96,103
U+305B,100241706_00009_1,2031,1079,B0001,C0002,89,99
U+308A,100241706_00009_1,2053,1188,B0001,C0003,53,123
U+5927,100241706_00009_1,2049,1303,B0001,C0004,93,123
U+3068,100241706_00009_1,2051,1429,B0001,C0005,71,100
U+306A,100241706_00009_1,2046,1540,B0001,C0006,68,121
U+304F,100241706_00009_1,2051,1663,B0001,C0007,44,107
U+5C0F,100241706_00009_1,2022,1781,B0001,C0008,119,105
U+3068,100241706_00009_1,2049,1892,B0001,C0009,57,109
U+306A,100241706_00009_1,2042,2003,B0001,C0010,77,116
U+304F,100241706_00009_1,2054,2105,B0001,C0011,44,105
U+6216,100241706_00009_1,2027,2209,B0001,C0012,124,123
U+306F,100241706_00009_1,2037,2351,B0001,C0013,85,56
U+6D45,100241706_00009_1,2025,2412,B0001,C0014,123,145
U+304F,100241706_00009_1,2057,2548,B0001,C0015,41,104
U+6DF1,100241706_00009_1,2026,2653,B0001,C0016,120,120
U+304F,100241706_00009_1,2046,2783,B0001,C0017,48,123
U+3055,100241706_00009_1,2047,2911,B0001,C0018,68,83
U+307E,100241706_00009_1,2030,2999,B0001,C0019,81,89
U+3031,100241706_00009_1,2051,3020,B0001,C0020,97,191
U+306E,100241706_00009_1,2043,3212,B0001,C0021,81,75
U+5668,100241706_00009_1,2013,3296,B0001,C0022,128,107
U+3092,100241706_00009_1,2034,3415,B0001,C0023,101,96
U+633D,100241706_00009_1,2019,3519,B0001,C0024,125,107
U+51FA,100241706_00009_1,1793,983,B0001,C0025,107,87
U+305B,100241706_00009_1,1785,1071,B0001,C0026,105,95
U+308A,100241706_00009_1,1814,1167,B0001,C0027,56,105
U+8FD1,100241706_00009_1,1777,1267,B0001,C0028,136,125
U+90F7,100241706_00009_1,1766,1401,B0001,C0029,143,128
U+306E,100241706_00009_1,1798,1529,B0001,C0030,77,68
U+8CB4,100241706_00009_1,1764,1604,B0001,C0031,113,167
U+8CCE,100241706_00009_1,1770,1768,B0001,C0032,132,136
U+306F,100241706_00009_1,1789,1895,B0001,C0033,81,97
U+306A,100241706_00009_1,1787,1996,B0001,C0034,97,97
U+306F,100241706_00009_1,1790,2099,B0001,C0035,88,56
U+3060,100241706_00009_1,1795,2165,B0001,C0036,83,76
U+8ABF,100241706_00009_1,1771,2257,B0001,C0037,125,133
U+6CD5,100241706_00009_1,1782,2387,B0001,C0038,112,113
U+3057,100241706_00009_1,1830,2504,B0001,C0039,16,89
U+3066,100241706_00009_1,1787,2604,B0001,C0040,85,92
U+60A6,100241706_00009_1,1771,2707,B0001,C0041,128,125
U+3073,100241706_00009_1,1793,2832,B0001,C0042,99,85
U+65E5,100241706_00009_1,1807,2928,B0001,C0043,52,87
U+3005,100241706_00009_1,1818,3031,B0001,C0044,25,63
U+7E41,100241706_00009_1,1781,3089,B0001,C0045,116,153
U+6804,100241706_00009_1,1768,3244,B0001,C0046,103,163
U+305B,100241706_00009_1,1775,3413,B0001,C0047,89,93
U+308A,100241706_00009_1,1803,3517,B0001,C0048,47,103
U+5F8C,100241706_00009_1,1539,983,B0001,C0049,144,145
U+3005,100241706_00009_1,1590,1149,B0001,C0050,32,56
U+306F,100241706_00009_1,1554,1220,B0001,C0051,88,61
U+3084,100241706_00009_1,1552,1288,B0001,C0052,104,84
U+3054,100241706_00009_1,1567,1376,B0001,C0053,91,100
U+3068,100241706_00009_1,1575,1480,B0001,C0054,60,93
U+306A,100241706_00009_1,1546,1577,B0001,C0055,100,107
U+304D,100241706_00009_1,1564,1684,B0001,C0056,64,108
U+5FA1,100241706_00009_1,1546,1799,B0001,C0057,132,139
U+65B9,100241706_00009_1,1543,1933,B0001,C0058,120,129
U+3078,100241706_00009_1,1551,2071,B0001,C0059,104,41
U+3082,100241706_00009_1,1567,2117,B0001,C0060,61,95
U+3055,100241706_00009_1,1571,2219,B0001,C0061,60,79
U+3057,100241706_00009_1,1594,2303,B0001,C0062,20,80
U+4E0A,100241706_00009_1,1566,2392,B0001,C0063,79,93
U+308B,100241706_00009_1,1579,2495,B0001,C0064,45,80
U+3084,100241706_00009_1,1551,2577,B0001,C0065,103,68
U+3046,100241706_00009_1,1563,2644,B0001,C0066,60,99
U+306B,100241706_00009_1,1546,2731,B0001,C0067,100,81
U+306A,100241706_00009_1,1558,2824,B0001,C0068,80,107
U+308A,100241706_00009_1,1575,2939,B0001,C0069,53,93
U+3051,100241706_00009_1,1564,3035,B0001,C0070,93,80
U+308B,100241706_00009_1,1583,3089,B0001,C0071,45,73
U+7230,100241706_00009_1,1562,3172,B0001,C0072,85,129
U+306B,100241706_00009_1,1551,3301,B0001,C0073,115,76
U+304A,100241706_00009_1,1558,3385,B0001,C0074,96,75
U+3044,100241706_00009_1,1552,3464,B0001,C0075,100,72
U+3066,100241706_00009_1,1558,3540,B0001,C0076,99,80
U+540D,100241706_00009_1,1295,980,B0001,C0077,105,135
U+3042,100241706_00009_1,1320,1115,B0001,C0078,95,96
U+308B,100241706_00009_1,1339,1209,B0001,C0079,40,75
U+3079,100241706_00009_1,1300,1285,B0001,C0080,121,75
U+304F,100241706_00009_1,1344,1361,B0001,C0081,36,107
U+3068,100241706_00009_1,1331,1460,B0001,C0082,67,79
U+4EBA,100241706_00009_1,1295,1547,B0001,C0083,147,88
U+3005,100241706_00009_1,1346,1637,B0001,C0084,35,61
U+306E,100241706_00009_1,1322,1711,B0001,C0085,75,68
U+554F,100241706_00009_1,1303,1795,B0001,C0086,109,120
U+3075,100241706_00009_1,1295,1900,B0001,C0087,100,95
U+306B,100241706_00009_1,1296,2003,B0001,C0088,109,85
U+540D,100241706_00009_1,1295,2101,B0001,C0089,113,136
U+306F,100241706_00009_1,1312,2239,B0001,C0090,81,60
U+3044,100241706_00009_1,1302,2309,B0001,C0091,100,48
U+307E,100241706_00009_1,1330,2359,B0001,C0092,52,103
U+3060,100241706_00009_1,1316,2465,B0001,C0093,89,80
U+8003,100241706_00009_1,1298,2556,B0001,C0094,108,164
U+3078,100241706_00009_1,1295,2719,B0001,C0095,120,52
U+305A,100241706_00009_1,1302,2776,B0001,C0096,131,99
U+3068,100241706_00009_1,1324,2875,B0001,C0097,63,91
U+7533,100241706_00009_1,1331,2980,B0001,C0098,49,83
U+3051,100241706_00009_1,1312,3069,B0001,C0099,88,91
U+308A,100241706_00009_1,1332,3168,B0001,C0100,43,85
U+5176,100241706_00009_1,1290,3251,B0001,C0101,117,120
