Unicode,Image,X,Y,Block ID,Char ID,Width,Height
U+5BFF,100249371_00005_2,1065,1914,B0001,C0047,98,145
U+7CD5,100249371_00005_2,1061,2101,B0001,C0048,93,101
U+5341,100249371_00005_2,1088,2317,B0001,C0049,64,88
U+4E00,100249371_00005_2,1090,2413,B0001,C0050,72,15
U+4E01,100249371_00005_2,1081,2454,B0001,C0051,83,82
U+767D,100249371_00005_2,909,589,B0001,C0052,66,91
U+96EA,100249371_00005_2,905,760,B0001,C0053,75,112
U+7CD5,100249371_00005_2,894,933,B0001,C0054,100,123
U+5341,100249371_00005_2,914,1243,B0001,C0055,65,82
U+4E8C,100249371_00005_2,902,1339,B0001,C0056,94,47
U+990A,100249371_00005_2,901,1755,B0001,C0057,80,154
U+547D,100249371_00005_2,891,1932,B0001,C0058,111,156
U+7CD5,100249371_00005_2,894,2102,B0001,C0059,104,111
U+5341,100249371_00005_2,916,2335,B0001,C0060,58,72
U+4E09,100249371_00005_2,919,2449,B0001,C0061,60,61
U+843D,100249371_00005_2,724,580,B0001,C0062,101,129
U+5382,100249371_00005_2,724,770,B0001,C0063,82,98
U+7CD5,100249371_00005_2,716,942,B0001,C0064,110,118
U+5341,100249371_00005_2,740,1239,B0001,C0065,78,88
U+56DB,100249371_00005_2,731,1344,B0001,C0066,91,44
U+6C42,100249371_00005_2,731,1748,B0001,C0067,110,138
U+80A5,100249371_00005_2,717,1937,B0001,C0068,104,100
U+98F4,100249371_00005_2,720,2091,B0001,C0069,103,117
U+5341,100249371_00005_2,734,2338,B0001,C0070,78,71
U+56DB,100249371_00005_2,733,2449,B0001,C0071,82,35
U+91D1,100249371_00005_2,549,582,B0001,C0072,99,131
U+7CF8,100249371_00005_2,542,745,B0001,C0073,103,126
U+98F4,100249371_00005_2,540,933,B0001,C0074,117,111
U+5341,100249371_00005_2,561,1246,B0001,C0075,68,70
U+4E94,100249371_00005_2,542,1316,B0001,C0076,92,62
U+540C,100249371_00005_2,550,1763,B0001,C0077,87,95
U+4E8C,100249371_00005_2,551,1931,B0001,C0078,78,74
U+756A,100249371_00005_2,554,2071,B0001,C0079,66,139
U+5341,100249371_00005_2,566,2342,B0001,C0080,58,64
U+4E94,100249371_00005_2,558,2418,B0001,C0081,72,67
U+6C34,100249371_00005_2,366,571,B0001,C0082,93,106
U+83D3,100249371_00005_2,371,700,B0001,C0083,82,125
U+5B50,100249371_00005_2,379,825,B0001,C0084,74,68
U+82B1,100249371_00005_2,360,893,B0001,C0085,99,97
U+9905,100249371_00005_2,359,997,B0001,C0086,117,94
U+5341,100249371_00005_2,389,1249,B0001,C0087,59,64
U+516D,100249371_00005_2,373,1313,B0001,C0088,80,61
U+82E5,100249371_00005_2,374,1761,B0001,C0089,76,124
U+83DC,100249371_00005_2,371,1900,B0001,C0090,85,162
U+9905,100249371_00005_2,360,2098,B0001,C0091,107,141
U+5341,100249371_00005_2,387,2344,B0001,C0092,55,75
U+4E03,100249371_00005_2,376,2424,B0001,C0093,73,55
U+67D8,100249371_00005_2,176,578,B0001,C0094,106,94
U+69B4,100249371_00005_2,179,771,B0001,C0095,103,91
U+9905,100249371_00005_2,181,936,B0001,C0096,100,147
U+5341,100249371_00005_2,197,1241,B0001,C0097,72,86
U+4E03,100249371_00005_2,189,1328,B0001,C0098,85,47
U+5C71,100249371_00005_2,184,1744,B0001,C0099,103,95
U+6912,100249371_00005_2,172,1897,B0001,C0100,124,119
U+9905,100249371_00005_2,176,2083,B0001,C0101,106,158
U+5341,100249371_00005_2,191,2350,B0001,C0102,77,68
U+516B,100249371_00005_2,193,2428,B0001,C0103,89,47
U+5357,100249371_00006_1,1615,575,B0001,C0001,77,114
U+86EE,100249371_00006_1,1603,744,B0001,C0002,100,136
U+9905,100249371_00006_1,1598,936,B0001,C0003,110,131
U+5341,100249371_00006_1,1621,1237,B0001,C0004,60,91
U+516B,100249371_00006_1,1604,1323,B0001,C0005,106,61
U+5C0F,100249371_00006_1,1590,1759,B0001,C0006,86,78
U+5009,100249371_00006_1,1592,1866,B0001,C0007,88,131
U+91CE,100249371_00006_1,1588,2029,B0001,C0008,84,103
U+5341,100249371_00006_1,1602,2336,B0001,C0009,64,69
U+516B,100249371_00006_1,1591,2405,B0001,C0010,89,62
U+771F,100249371_00006_1,1429,581,B0001,C0011,77,118
U+76DB,100249371_00006_1,1432,728,B0001,C0012,84,148
U+8C46,100249371_00006_1,1441,943,B0001,C0013,84,110
U+5341,100249371_00006_1,1434,1246,B0001,C0014,69,64
U+4E5D,100249371_00006_1,1426,1303,B0001,C0015,82,64
U+5473,100249371_00006_1,1413,1738,B0001,C0016,100,119
U+564C,100249371_00006_1,1402,1881,B0001,C0017,108,122
U+677E,100249371_00006_1,1408,2023,B0001,C0018,88,85
U+98A8,100249371_00006_1,1409,2138,B0001,C0019,96,108
U+5341,100249371_00006_1,1417,2344,B0001,C0020,61,51
U+4E5D,100249371_00006_1,1425,2395,B0001,C0021,71,50
U+7802,100249371_00006_1,1230,591,B0001,C0022,115,103
U+7CD6,100249371_00006_1,1226,752,B0001,C0023,118,133
U+871C,100249371_00006_1,1238,909,B0001,C0024,101,141
U+5EFF,100249371_00006_1,1250,1242,B0001,C0025,92,71
U+3042,100249371_00006_1,1241,1759,B0001,C0026,79,97
U+3052,100249371_00006_1,1248,1856,B0001,C0027,106,91
U+307E,100249371_00006_1,1258,1947,B0001,C0028,42,95
U+304D,100249371_00006_1,1252,2044,B0001,C0029,41,117
U+5EFF,100249371_00006_1,1238,2352,B0001,C0030,87,66
U+5BD2,100249371_00006_1,1067,578,B0001,C0031,88,162
U+6652,100249371_00006_1,1050,778,B0001,C0032,117,76
U+7C89,100249371_00006_1,1056,928,B0001,C0033,107,103
U+88FD,100249371_00006_1,1057,1073,B0001,C0034,87,132
U+65B9,100249371_00006_1,1072,1206,B0001,C0035,63,121
U+5EFF,100249371_00006_1,1067,1419,B0001,C0036,85,67
U+516D,100249371_00006_1,1067,1491,B0001,C0037,80,72
U+7092,100249371_00006_1,1050,1762,B0001,C0038,106,99
U+7C73,100249371_00006_1,1065,2030,B0001,C0039,78,111
U+5EFF,100249371_00006_1,1060,2350,B0001,C0040,86,75
U+516D,100249371_00006_1,1063,2427,B0001,C0041,73,65
U+84EE,100249371_00006_1,880,582,B0001,C0042,107,148
U+7389,100249371_00006_1,905,766,B0001,C0043,82,107
U+5B50,100249371_00006_1,913,879,B0001,C0044,61,109
U+6CD5,100249371_00006_1,897,1044,B0001,C0045,83,97
U+5EFF,100249371_00006_1,901,1236,B0001,C0046,75,61
U+4E03,100249371_00006_1,898,1318,B0001,C0047,84,49
U+9B92,100249371_00006_1,879,1747,B0001,C0048,118,154
U+6DC0,100249371_00006_1,885,1924,B0001,C0049,107,101
U+5DDD,100249371_00006_1,892,2051,B0001,C0050,80,98
U+716E,100249371_00006_1,884,2145,B0001,C0051,107,112
U+5EFF,100249371_00006_1,898,2349,B0001,C0052,67,64
U+4E03,100249371_00006_1,894,2434,B0001,C0053,71,45
U+8AF8,100249371_00006_1,723,588,B0001,C0054,99,125
U+9B5A,100249371_00006_1,729,737,B0001,C0055,86,123
U+985E,100249371_00006_1,719,871,B0001,C0056,100,116
U+9AA8,100249371_00006_1,719,1012,B0001,C0057,97,124
U+3068,100249371_00006_1,754,1117,B0001,C0058,28,77
U+3082,100249371_00006_1,734,1194,B0001,C0059,58,79
U+548C,100249371_00006_1,720,1298,B0001,C0060,100,85
U+3089,100249371_00006_1,762,1382,B0001,C0061,27,68
U+304B,100249371_00006_1,752,1447,B0001,C0062,32,67
U+306B,100249371_00006_1,723,1512,B0001,C0063,85,64
U+716E,100249371_00006_1,720,1578,B0001,C0064,83,128
U+308B,100249371_00006_1,742,1706,B0001,C0065,41,101
U+6CD5,100249371_00006_1,714,1807,B0001,C0066,89,112
U+5EFF,100249371_00006_1,722,2033,B0001,C0067,68,71
U+4E03,100249371_00006_1,725,2123,B0001,C0068,63,53
U+80B4,100249371_00006_1,546,588,B0001,C0069,79,151
U+3092,100249371_00006_1,547,756,B0001,C0070,72,84
U+5BD2,100249371_00006_1,551,868,B0001,C0071,66,147
U+6C34,100249371_00006_1,544,1024,B0001,C0072,88,105
U+306B,100249371_00006_1,573,1165,B0001,C0073,34,64
U+6F2C,100249371_00006_1,538,1268,B0001,C0074,88,145
U+308B,100249371_00006_1,569,1413,B0001,C0075,32,80
U+6CD5,100249371_00006_1,533,1537,B0001,C0076,83,93
U+5EFF,100249371_00006_1,549,2033,B0001,C0077,66,53
U+4E03,100249371_00006_1,549,2111,B0001,C0078,66,53
U+716E,100249371_00006_1,354,592,B0001,C0079,102,188
U+306C,100249371_00006_1,363,797,B0001,C0080,86,85
U+304D,100249371_00006_1,393,882,B0001,C0081,36,124
U+7389,100249371_00006_1,379,1026,B0001,C0082,76,105
U+5B50,100249371_00006_1,379,1131,B0001,C0083,64,108
U+306E,100249371_00006_1,374,1269,B0001,C0084,57,70
U+6CD5,100249371_00006_1,365,1350,B0001,C0085,81,98
U+5EFF,100249371_00006_1,362,2043,B0001,C0086,79,60
U+516B,100249371_00006_1,357,2113,B0001,C0087,91,50
U+98A8,100249371_00006_1,185,612,B0001,C0088,102,99
U+6D41,100249371_00006_1,177,764,B0001,C0089,112,94
U+3059,100249371_00006_1,187,915,B0001,C0090,80,105
U+3072,100249371_00006_1,191,1020,B0001,C0091,78,87
U+3082,100249371_00006_1,208,1107,B0001,C0092,34,117
U+306E,100249371_00006_1,188,1224,B0001,C0093,62,78
U+5EFF,100249371_00006_1,189,1446,B0001,C0094,63,57
U+516B,100249371_00006_1,179,1513,B0001,C0095,80,59
U+53C8,100249371_00006_1,192,1825,B0001,C0096,77,101
U+65B9,100249371_00006_1,197,1944,B0001,C0097,55,139
U+540C,100249371_00006_1,191,2176,B0001,C0098,62,69
U+8F9B,100249371_00006_2,1599,601,B0001,C0001,67,176
U+87BA,100249371_00006_2,1575,796,B0001,C0002,101,111
U+306E,100249371_00006_2,1609,944,B0001,C0003,59,66
U+5B9F,100249371_00006_2,1591,1010,B0001,C0004,86,165
U+306C,100249371_00006_2,1584,1213,B0001,C0005,88,73
U+304D,100249371_00006_2,1610,1286,B0001,C0006,61,115
U+3084,100249371_00006_2,1596,1401,B0001,C0007,79,64
U+3046,100249371_00006_2,1611,1465,B0001,C0008,38,116
U+5EFF,100249371_00006_2,1602,2139,B0001,C0009,70,71
U+516B,100249371_00006_2,1603,2235,B0001,C0010,81,50
U+540C,100249371_00006_2,1415,595,B0001,C0011,79,94
U+3064,100249371_00006_2,1421,797,B0001,C0012,72,84
U+307B,100249371_00006_2,1431,882,B0001,C0013,74,76
U+713C,100249371_00006_2,1408,972,B0001,C0014,109,127
U+306E,100249371_00006_2,1434,1153,B0001,C0015,63,87
U+6CD5,100249371_00006_2,1415,1257,B0001,C0016,97,105
U+5EFF,100249371_00006_2,1426,2136,B0001,C0017,80,73
U+4E5D,100249371_00006_2,1432,2235,B0001,C0018,83,63
U+9577,100249371_00006_2,1239,592,B0001,C0019,96,130
U+547D,100249371_00006_2,1248,810,B0001,C0020,83,190
U+9152,100249371_00006_2,1242,1002,B0001,C0021,104,124
U+5345,100249371_00006_2,1256,2147,B0001,C0022,88,79
U+5C71,100249371_00006_2,1058,593,B0001,C0023,97,82
U+306E,100249371_00006_2,1080,699,B0001,C0024,54,66
U+828B,100249371_00006_2,1070,765,B0001,C0025,68,139
U+7D50,100249371_00006_2,1055,939,B0001,C0026,100,132
U+3072,100249371_00006_2,1073,1071,B0001,C0027,75,84
U+6CD5,100249371_00006_2,1065,1190,B0001,C0028,91,110
U+540C,100249371_00006_2,1089,2157,B0001,C0029,60,59
U+5C71,100249371_00006_2,894,589,B0001,C0030,85,99
U+8475,100249371_00006_2,874,688,B0001,C0031,110,152
U+306A,100249371_00006_2,898,854,B0001,C0032,84,91
U+304D,100249371_00006_2,918,945,B0001,C0033,46,127
U+6642,100249371_00006_2,892,1068,B0001,C0034,104,135
U+65E9,100249371_00006_2,905,1209,B0001,C0035,62,87
U+901F,100249371_00006_2,884,1296,B0001,C0036,95,120
U+308F,100249371_00006_2,912,1425,B0001,C0037,39,75
U+3055,100249371_00006_2,916,1500,B0001,C0038,36,79
U+3072,100249371_00006_2,897,1579,B0001,C0039,94,94
U+9020,100249371_00006_2,878,1675,B0001,C0040,95,144
U+308B,100249371_00006_2,923,1819,B0001,C0041,26,90
U+6CD5,100249371_00006_2,888,1909,B0001,C0042,98,117
U+540C,100249371_00006_2,915,2159,B0001,C0043,60,62
U+6E6F,100249371_00006_2,709,588,B0001,C0044,98,136
U+9999,100249371_00006_2,719,797,B0001,C0045,60,149
U+714E,100249371_00006_2,721,966,B0001,C0046,76,145
U+306E,100249371_00006_2,733,1152,B0001,C0047,65,73
U+65B9,100249371_00006_2,736,1229,B0001,C0048,56,138
U+540C,100249371_00006_2,740,2164,B0001,C0049,60,58
U+6F2C,100249371_00006_2,529,583,B0001,C0050,101,137
U+96EA,100249371_00006_2,549,760,B0001,C0051,63,166
U+82B1,100249371_00006_2,539,930,B0001,C0052,91,148
U+83DC,100249371_00006_2,542,1103,B0001,C0053,88,157
U+306E,100249371_00006_2,559,1297,B0001,C0054,61,82
U+6CD5,100249371_00006_2,543,1394,B0001,C0055,95,121
U+5345,100249371_00006_2,550,2166,B0001,C0056,80,50
U+516D,100249371_00006_2,555,2251,B0001,C0057,75,54
U+67DA,100249371_00006_2,349,592,B0001,C0058,104,120
U+9752,100249371_00006_2,377,747,B0001,C0059,52,137
U+3065,100249371_00006_2,361,917,B0001,C0060,113,87
U+3051,100249371_00006_2,365,1011,B0001,C0061,74,114
U+306E,100249371_00006_2,368,1147,B0001,C0062,62,68
U+6CD5,100249371_00006_2,356,1267,B0001,C0063,97,112
U+540C,100249371_00006_2,383,2155,B0001,C0064,60,70
U+624B,100249371_00006_2,189,604,B0001,C0065,69,109
U+88FD,100249371_00006_2,176,742,B0001,C0066,101,141
U+80E1,100249371_00006_2,173,934,B0001,C0067,104,80
U+9EBB,100249371_00006_2,181,1041,B0001,C0068,107,122
U+306E,100249371_00006_2,194,1199,B0001,C0069,69,75
U+6CB9,100249371_00006_2,183,1289,B0001,C0070,96,95
U+306E,100249371_00006_2,200,1420,B0001,C0071,65,89
U+6CD5,100249371_00006_2,189,1509,B0001,C0072,90,127
U+540C,100249371_00006_2,200,2160,B0001,C0073,63,56
U+677E,100249371_00007_1,1590,618,B0001,C0001,106,94
U+8338,100249371_00007_1,1603,737,B0001,C0002,81,186
U+306E,100249371_00007_1,1607,953,B0001,C0003,61,59
U+305F,100249371_00007_1,1597,1043,B0001,C0004,83,77
U+304F,100249371_00007_1,1623,1137,B0001,C0005,40,58
U+306F,100249371_00007_1,1622,1195,B0001,C0006,38,113
U+3078,100249371_00007_1,1595,1308,B0001,C0007,87,65
U+306E,100249371_00007_1,1610,1388,B0001,C0008,56,69
U+6CD5,100249371_00007_1,1598,1463,B0001,C0009,80,106
U+5345,100249371_00007_1,1600,2173,B0001,C0010,90,64
U+4E03,100249371_00007_1,1604,2253,B0001,C0011,77,48
U+67FF,100249371_00007_1,1409,626,B0001,C0012,104,108
U+306E,100249371_00007_1,1416,797,B0001,C0013,80,90
U+305F,100249371_00007_1,1423,915,B0001,C0014,62,148
U+304F,100249371_00007_1,1435,1063,B0001,C0015,34,66
U+306F,100249371_00007_1,1428,1145,B0001,C0016,44,96
U+3078,100249371_00007_1,1406,1241,B0001,C0017,94,66
U+306E,100249371_00007_1,1427,1328,B0001,C0018,58,55
U+6CD5,100249371_00007_1,1410,1458,B0001,C0019,92,112
U+540C,100249371_00007_1,1432,2166,B0001,C0020,65,72
U+8F9B,100249371_00007_1,1249,619,B0001,C0021,69,140
U+5473,100249371_00007_1,1233,764,B0001,C0022,96,78
U+5927,100249371_00007_1,1235,860,B0001,C0023,84,105
U+6839,100249371_00007_1,1224,967,B0001,C0024,111,108
U+306E,100249371_00007_1,1248,1079,B0001,C0025,65,61
U+306A,100249371_00007_1,1240,1151,B0001,C0026,77,72
U+304D,100249371_00007_1,1257,1217,B0001,C0027,58,116
U+6642,100249371_00007_1,1224,1337,B0001,C0028,98,91
U+304B,100249371_00007_1,1234,1439,B0001,C0029,84,60
U+3089,100249371_00007_1,1276,1490,B0001,C0030,25,78
U+304F,100249371_00007_1,1270,1568,B0001,C0031,23,74
U+3059,100249371_00007_1,1244,1648,B0001,C0032,81,75
U+308B,100249371_00007_1,1256,1723,B0001,C0033,45,57
U+6CD5,100249371_00007_1,1228,1780,B0001,C0034,99,105
U+540C,100249371_00007_1,1242,2168,B0001,C0035,69,69
U+9905,100249371_00007_1,1047,630,B0001,C0036,115,149
U+306B,100249371_00007_1,1097,782,B0001,C0037,25,70
U+304B,100249371_00007_1,1062,881,B0001,C0038,77,68
U+3073,100249371_00007_1,1064,955,B0001,C0039,88,90
U+306E,100249371_00007_1,1082,1075,B0001,C0040,59,62
U+51FA,100249371_00007_1,1070,1154,B0001,C0041,89,83
U+3055,100249371_00007_1,1089,1256,B0001,C0042,35,74
U+308B,100249371_00007_1,1083,1330,B0001,C0043,46,78
U+6CD5,100249371_00007_1,1069,1448,B0001,C0044,85,103
U+540C,100249371_00007_1,1072,2174,B0001,C0045,65,61
U+9162,100249371_00007_1,882,634,B0001,C0046,107,99
U+306B,100249371_00007_1,924,761,B0001,C0047,29,70
U+767D,100249371_00007_1,898,866,B0001,C0048,62,100
U+8863,100249371_00007_1,891,966,B0001,C0049,82,105
U+306E,100249371_00007_1,902,1089,B0001,C0050,56,75
U+751F,100249371_00007_1,900,1180,B0001,C0051,54,102
U+305B,100249371_00007_1,898,1282,B0001,C0052,58,80
U+3056,100249371_00007_1,914,1362,B0001,C0053,67,84
U+308B,100249371_00007_1,911,1446,B0001,C0054,42,83
U+6CD5,100249371_00007_1,894,1540,B0001,C0055,76,98
U+540C,100249371_00007_1,902,2182,B0001,C0056,55,67
U+5F01,100249371_00007_1,728,628,B0001,C0057,73,136
U+5F53,100249371_00007_1,725,764,B0001,C0058,84,131
U+91CD,100249371_00007_1,724,909,B0001,C0059,78,117
U+7BB1,100249371_00007_1,719,1042,B0001,C0060,87,128
U+306B,100249371_00007_1,749,1170,B0001,C0061,23,68
U+716E,100249371_00007_1,717,1234,B0001,C0062,92,131
U+305F,100249371_00007_1,746,1370,B0001,C0063,44,50
U+308B,100249371_00007_1,745,1420,B0001,C0064,34,61
U+7269,100249371_00007_1,706,1483,B0001,C0065,101,75
U+5165,100249371_00007_1,701,1574,B0001,C0066,109,59
U+3066,100249371_00007_1,747,1628,B0001,C0067,27,98
U+79FB,100249371_00007_1,715,1731,B0001,C0068,98,121
U+9999,100249371_00007_1,723,1852,B0001,C0069,70,117
U+305B,100249371_00007_1,730,1969,B0001,C0070,64,91
U+306C,100249371_00007_1,722,2060,B0001,C0071,77,80
U+6CD5,100249371_00007_1,720,2148,B0001,C0072,85,89
U+5E76,100249371_00007_1,783,2240,B0001,C0073,61,93
U+640D,100249371_00007_1,707,2303,B0001,C0074,102,110
U+305C,100249371_00007_1,728,2420,B0001,C0075,105,66
U+306C,100249371_00007_1,724,2486,B0001,C0076,76,75
U+6CD5,100249371_00007_1,718,2563,B0001,C0077,93,83
U+4E09,100249371_00007_1,806,2637,B0001,C0078,67,43
U+5341,100249371_00007_1,807,2680,B0001,C0079,69,23
U+516B,100249371_00007_1,813,2707,B0001,C0080,75,42
U+590F,100249371_00007_1,541,624,B0001,C0081,78,149
U+65E5,100249371_00007_1,553,794,B0001,C0082,59,65
U+9162,100249371_00007_1,538,883,B0001,C0083,99,101
U+53C8,100249371_00007_1,540,994,B0001,C0084,87,84
U+6885,100249371_00007_1,539,1095,B0001,C0085,93,98
U+9162,100249371_00007_1,532,1193,B0001,C0086,105,98
U+6F2C,100249371_00007_1,538,1296,B0001,C0087,93,128
U+306B,100249371_00007_1,550,1424,B0001,C0088,63,58
U+304B,100249371_00007_1,543,1510,B0001,C0089,78,52
U+3073,100249371_00007_1,551,1562,B0001,C0090,84,99
U+3092,100249371_00007_1,561,1664,B0001,C0091,54,74
U+51FA,100249371_00007_1,545,1756,B0001,C0092,83,69
U+3055,100249371_00007_1,564,1825,B0001,C0093,33,84
U+306C,100249371_00007_1,537,1909,B0001,C0094,86,92
U+6CD5,100249371_00007_1,539,2016,B0001,C0095,87,79
U+5345,100249371_00007_1,548,2194,B0001,C0096,80,59
U+516B,100249371_00007_1,537,2259,B0001,C0097,94,56
U+9152,100249371_00007_1,361,640,B0001,C0098,98,109
U+3082,100249371_00007_1,379,757,B0001,C0099,38,80
U+3061,100249371_00007_1,384,837,B0001,C0100,47,87
U+306E,100249371_00007_1,377,931,B0001,C0101,64,70
U+60AA,100249371_00007_1,370,1006,B0001,C0102,69,121
U+304D,100249371_00007_1,371,1127,B0001,C0103,71,82
U+9676,100249371_00007_1,363,1217,B0001,C0104,88,108
U+3092,100249371_00007_1,370,1333,B0001,C0105,70,65
U+3088,100249371_00007_1,400,1413,B0001,C0106,28,65
U+304F,100249371_00007_1,394,1478,B0001,C0107,26,59
U+3082,100249371_00007_1,386,1546,B0001,C0108,42,77
U+305F,100249371_00007_1,387,1623,B0001,C0109,39,72
U+3059,100249371_00007_1,373,1695,B0001,C0110,60,91
U+6CD5,100249371_00007_1,363,1786,B0001,C0111,86,110
U+540C,100249371_00007_1,366,2193,B0001,C0112,68,53
U+80E1,100249371_00007_1,183,645,B0001,C0113,90,111
U+6912,100249371_00007_1,182,786,B0001,C0114,101,96
U+3092,100249371_00007_1,194,899,B0001,C0115,69,79
U+7C89,100249371_00007_1,183,1001,B0001,C0116,102,115
U+306B,100249371_00007_1,219,1132,B0001,C0117,31,88
U+3059,100249371_00007_1,198,1220,B0001,C0118,62,99
U+308B,100249371_00007_1,208,1319,B0001,C0119,34,78
U+6CD5,100249371_00007_1,189,1397,B0001,C0120,87,114
U+5345,100249371_00007_1,191,2175,B0001,C0121,71,59
U+4E5D,100249371_00007_1,204,2249,B0001,C0122,64,56
U+25CB,100249371_00007_2,1628,457,B0001,C0001,74,73
U+8AF8,100249371_00007_2,1597,571,B0001,C0002,133,131
U+96D1,100249371_00007_2,1594,744,B0001,C0003,127,120
U+9580,100249371_00007_2,1606,922,B0001,C0004,104,125
U+6C34,100249371_00007_2,1435,623,B0001,C0005,107,109
U+4E0A,100249371_00007_2,1457,749,B0001,C0006,70,95
U+306B,100249371_00007_2,1454,844,B0001,C0007,73,75
U+58A8,100249371_00007_2,1442,945,B0001,C0008,89,137
U+306B,100249371_00007_2,1482,1084,B0001,C0009,23,71
U+3066,100249371_00007_2,1477,1155,B0001,C0010,28,105
U+6587,100249371_00007_2,1452,1282,B0001,C0011,96,109
U+5B57,100249371_00007_2,1462,1392,B0001,C0012,63,118
U+3092,100249371_00007_2,1450,1517,B0001,C0013,77,75
U+66F8,100249371_00007_2,1446,1606,B0001,C0014,75,74
U+304F,100249371_00007_2,1463,1694,B0001,C0015,39,83
U+6CD5,100249371_00007_2,1439,1777,B0001,C0016,91,126
U+5345,100249371_00007_2,1436,2362,B0001,C0017,84,53
U+4E5D,100249371_00007_2,1440,2458,B0001,C0018,77,68
U+767D,100249371_00007_2,1272,611,B0001,C0019,73,115
U+7D19,100249371_00007_2,1257,740,B0001,C0020,114,125
U+3092,100249371_00007_2,1278,853,B0001,C0021,59,77
U+706B,100249371_00007_2,1271,936,B0001,C0022,73,93
U+306B,100249371_00007_2,1267,1029,B0001,C0023,80,70
U+7099,100249371_00007_2,1282,1105,B0001,C0024,66,145
U+308A,100249371_00007_2,1296,1250,B0001,C0025,34,74
U+3066,100249371_00007_2,1281,1315,B0001,C0026,55,64
U+6587,100249371_00007_2,1262,1399,B0001,C0027,100,103
U+5B57,100249371_00007_2,1279,1506,B0001,C0028,64,124
U+3092,100249371_00007_2,1275,1636,B0001,C0029,67,86
U+3042,100249371_00007_2,1275,1722,B0001,C0030,74,93
U+3089,100249371_00007_2,1292,1815,B0001,C0031,36,80
U+306F,100249371_00007_2,1287,1895,B0001,C0032,51,42
U+3059,100249371_00007_2,1279,1937,B0001,C0033,65,83
U+6CD5,100249371_00007_2,1268,2020,B0001,C0034,87,115
U+56DB,100249371_00007_2,1273,2368,B0001,C0035,83,46
U+5341,100249371_00007_2,1280,2448,B0001,C0036,71,79
U+767D,100249371_00007_2,1096,626,B0001,C0037,74,96
U+7D19,100249371_00007_2,1090,740,B0001,C0038,97,103
U+306B,100249371_00007_2,1100,864,B0001,C0039,63,58
U+706B,100249371_00007_2,1093,932,B0001,C0040,77,93
U+3092,100249371_00007_2,1105,1026,B0001,C0041,60,72
U+3064,100249371_00007_2,1094,1113,B0001,C0042,74,64
U+3051,100249371_00007_2,1105,1179,B0001,C0043,71,95
U+6587,100249371_00007_2,1098,1269,B0001,C0044,72,100
U+5B57,100249371_00007_2,1099,1371,B0001,C0045,58,112
U+307B,100249371_00007_2,1093,1495,B0001,C0046,76,73
U+308A,100249371_00007_2,1107,1569,B0001,C0047,39,86
U+306C,100249371_00007_2,1088,1641,B0001,C0048,82,90
U+304D,100249371_00007_2,1106,1718,B0001,C0049,51,104
U+306B,100249371_00007_2,1080,1828,B0001,C0050,75,58
U+306A,100249371_00007_2,1086,1902,B0001,C0051,75,93
U+308B,100249371_00007_2,1110,1995,B0001,C0052,43,75
U+6CD5,100249371_00007_2,1090,2070,B0001,C0053,82,97
U+540C,100249371_00007_2,1093,2367,B0001,C0054,63,56
U+767D,100249371_00007_2,927,623,B0001,C0055,68,89
U+7D19,100249371_00007_2,919,739,B0001,C0056,96,101
U+3092,100249371_00007_2,926,850,B0001,C0057,68,71
U+6C34,100249371_00007_2,912,941,B0001,C0058,93,86
U+306B,100249371_00007_2,932,1039,B0001,C0059,68,64
U+3064,100249371_00007_2,924,1112,B0001,C0060,73,62
U+3051,100249371_00007_2,939,1174,B0001,C0061,60,83
U+767D,100249371_00007_2,923,1262,B0001,C0062,75,101
